bytes_sent,bytes_received,packet_count,connection_duration,connections_per_minute,upload_download_ratio,destination_reputation,is_external,hour_of_day,is_off_hours,dst_port,unusual_destination,new_device,baseline_deviation,label,threat_type
4843.068917254387,20400.093317661198,19,0.14820426612184448,3.6399290054788818,0.23740425310023183,1.0,0,16,0,389,0,0,0.22192604568957494,0,Normal Traffic
1768.8047443395878,190870.4854999229,208,0.1,14.346598281354678,0.009267041678585252,0.9815888326974384,1,15,0,8443,0,0,0.09781921385173639,0,Normal Traffic
574540192.2635273,11929.574584145097,410385,648.2785649070638,29.725879577415874,48160.9958687978,0.35780351771292707,1,2,1,443,1,0,0.8740391811236401,1,Data Exfiltration
3089.0478811920257,174292.39627887428,314,7.320575602328717,11.898827227563975,0.01772336571843005,0.9564376402003203,0,14,0,443,0,0,0.1492810942943873,0,Normal Traffic
9307.160796919812,257570.37807072367,354,1.83524887136599,11.400855131519592,0.036134437766614035,0.9908936604855634,0,15,0,53,0,0,0.08344369806739141,0,Normal Traffic
450.2486673413106,783.8703935250699,9,4.05094987078819,1.7125556522458862,1.0,0.20550909162124523,1,16,0,443,1,0,0.7558776528663435,1,Botnet-like Behaviour
4371.613018697447,7942.167011353176,11,1.7390780451970833,14.013736431387644,0.5504307593190007,0.9362762760647432,1,14,0,8080,0,0,0.11082149651980988,0,Normal Traffic
6622.100280945572,103804.129332101,104,0.8273365187716758,17.14037129498987,0.06379418934057486,0.9470566063336753,0,17,0,80,0,0,0.11945432708841772,0,Normal Traffic
1180.0011102345218,101733.5866349021,80,0.48763380287071084,13.488667049464434,0.011598933540692595,0.997158689659175,1,11,0,443,0,0,0.16484976997634285,0,Normal Traffic
1553.3489216777418,21432.646834011437,21,0.18684296717528745,13.621258544817993,0.07247583248620205,0.9961736051621269,1,13,0,389,0,0,0.09396677186786487,0,Normal Traffic
5271.363564615323,29009.228500918853,45,1.033317432231813,21.40708735588822,0.18171333182639984,0.963438691545108,1,12,0,88,0,0,0.21720027395445507,0,Normal Traffic
1376424480.8581884,7499.574865472135,983160,617.0952998558313,36.91327951669817,183533.66764764415,0.10879067714939034,1,22,1,8443,1,0,0.976728064669561,1,Data Exfiltration
46642.642004889145,67874.57822977648,112,0.5353108994826877,7.530179964423244,0.6871886827346366,1.0,1,14,0,443,0,0,0.2080155241885377,0,Normal Traffic
4391350.656018654,0.0,5231,0.14783244504599258,1488.2621032234006,100.0,0.15111638461057492,1,8,0,80,1,0,0.823365704415261,1,Denial-of-Service-like Traffic
2112.264031505984,60876.522349500716,51,0.41733349613587817,12.248233058821585,0.034697514739412634,0.9994473963010222,1,9,0,443,0,0,0.015862325915009468,0,Normal Traffic
5624.039958596443,1056263.31907455,911,0.9098662855996129,13.533368558820513,0.00532446773170536,1.0,0,12,0,88,0,0,0.11934038174017383,0,Normal Traffic
15839.104912759458,109241.1391978204,95,5.279475926887354,14.613132692998152,0.14499212502788952,1.0,1,14,0,8443,0,0,0.10760685258024755,0,Normal Traffic
25116.04761101204,11620.732786247465,34,6.38402574533559,12.884978815955069,2.161313582628419,0.9454708651347878,1,10,0,88,0,0,0.191108215592548,0,Normal Traffic
1384.6914475390445,39166.50078135423,63,2.7468471571691397,14.589330742053914,0.03535397392963546,0.9311634218313435,1,15,0,88,0,0,0.1466919769611478,0,Normal Traffic
7015.593926491988,104382.96329879404,116,5.971133409863901,14.165630275490352,0.06721014334887196,1.0,1,13,0,80,0,0,0.16353318425696842,0,Normal Traffic
4397.892490283118,6356.4867697063555,11,0.2925549826127394,5.52752331842585,0.6918747178461103,0.9746159492697208,0,18,0,88,0,0,0.08727424662352051,0,Normal Traffic
6598.505204214527,44080.614935984544,62,6.868495133316127,11.853589349220211,0.14969176845189464,0.946098674925069,0,13,0,443,0,0,0.06472218549262612,0,Normal Traffic
9928.6621086444,44729.36245989647,60,0.1,10.65972691228924,0.2219719120196774,0.9405948982019072,1,9,0,389,0,0,0.17518039182754824,0,Normal Traffic
4745.693057309292,70769.51139185195,64,1.0083170580397194,16.488529288921903,0.06705844033643686,0.9928640215332277,1,17,0,8443,0,0,0.23419348738075046,0,Normal Traffic
805255405.6530478,28809.744896847173,575182,1579.4421571085743,52.797277812210034,27950.799583135908,0.22461301141813805,1,22,1,22,1,1,0.7907124223555089,1,Data Exfiltration
149655892.27997968,38868.780175354346,106897,870.1666865031265,33.247850628459325,3850.2852830681954,0.15833087367832321,1,4,1,9001,1,1,0.7893296484903176,1,Data Exfiltration
1588.9873068377037,812.5966175159285,6,0.1315753025846901,157.12936280203505,1.955444155914858,0.35892885778472544,0,3,1,21,1,0,0.6834398678036526,1,Brute Force
1103636739.6023068,25887.919090638155,788311,506.2691824499604,40.07572430384693,42631.342277387404,0.20153170094377867,1,1,1,443,1,1,0.9849995794076094,1,Data Exfiltration
498.3671801035699,70738.17669339388,61,2.580977870155282,12.897947035761053,0.007045236439492674,0.9975125043098902,0,18,0,53,0,0,0.23794702661753764,0,Normal Traffic
2848.4855256330325,46056.126226879736,48,0.4654838277093482,5.449580330173313,0.06184813528608429,0.9835880078800131,0,15,0,8443,0,0,0.08953492913228611,0,Normal Traffic
8677.18950857893,109995.23148003219,126,1.0392894587201573,12.359945758907703,0.07888696075114973,1.0,0,18,0,443,0,0,0.22618374746147651,0,Normal Traffic
996.772029640738,992.027805091696,9,1.9409731674117285,1.8017706390464079,1.0,0.2749016656151141,1,8,0,9050,1,0,0.8669023294182873,1,Botnet-like Behaviour
563189930.2718085,31585.160328624774,402278,1650.4640175269174,50.45389125889925,17830.83968585731,0.43689645563028057,1,1,1,22,1,0,0.9647521526709644,1,Data Exfiltration
4707.529103495828,90610.43042739437,73,4.699019360411923,8.231946679525732,0.051953501173001765,0.9363441501261943,1,23,1,80,0,0,0.041205470747556566,0,Normal Traffic
26917916.54861104,371824.63107419835,22431,53.9746738915499,32.467229298805435,72.3941188910627,0.651377548053176,1,6,1,80,0,0,0.554797606474473,1,Abnormal Outbound Traffic
11054.707237622257,6426.734205753451,22,1.1030262669248123,11.101540648253675,1.720112717237578,1.0,0,18,0,8443,0,0,0.12261056312986676,0,Normal Traffic
1897.5124872576419,214606.29042072262,226,0.9958938587382953,14.477699054407594,0.008841830700943965,0.9634020745810392,1,12,0,8080,0,0,0.1867517004904451,0,Normal Traffic
45903841.380547196,0.0,2516,0.4068209831494686,1757.1898548860095,100.0,0.3568667220074347,1,22,1,123,1,0,0.9030137035463128,1,Denial-of-Service-like Traffic
19846600.24217953,0.0,2153,0.050938333972554324,538.3490825075689,100.0,0.2127493589313343,1,2,1,443,1,0,0.9410707168953689,1,Denial-of-Service-like Traffic
12623.868888223842,517649.5840316002,467,0.4740635356942985,10.53098981492942,0.02438690047793646,0.96796128692086,1,18,0,389,0,0,0.24460855599725984,0,Normal Traffic
4288.154740634189,407969.5788662355,659,2.849062537088383,13.112501958144419,0.01051096690236353,0.9312232391787651,1,13,0,389,0,0,0.19975259283808966,0,Normal Traffic
597.9304980665651,25999.192798438035,51,0.8234680166340136,15.098321990926966,0.022998040850810076,0.985373420341054,1,12,0,443,0,0,0.07198352352330475,0,Normal Traffic
5165.69691869797,92813.59379911539,82,6.961465147171343,14.195132166349854,0.05565668462185121,1.0,0,16,0,8080,0,0,0.08734130066493881,0,Normal Traffic
567.6877982172426,435.2125461851633,5,0.2538955778684094,87.54139554581123,1.304392079670693,0.5476471955853641,1,9,0,23,1,0,0.7551412401922925,1,Brute Force
908887896.1451066,44021.50828615043,649205,1743.0314100673306,48.80190156778944,20646.45059949141,0.33960288508066233,1,3,1,9001,1,1,0.7855830065327543,1,Data Exfiltration
4703.64035160125,132135.07815613662,131,0.9540998901940498,11.9510896591203,0.03559721171120981,1.0,0,9,0,443,0,0,0.07750850600311252,0,Normal Traffic
55732.98623339713,60364.7022627773,147,0.19825533692512703,15.366113368159036,0.9232711194496155,0.9614709017181726,1,11,0,443,0,0,0.11491621760066531,0,Normal Traffic
117.29528737607032,0.0,1,0.0184613995264226,723.7078439147541,10.0,0.502697831935155,1,8,0,5610,1,1,0.8698333668867257,1,Port Scanning
2820.9948011459064,103384.54934656521,99,0.21444377215502988,8.806109955249632,0.02728642547629995,0.9256311566225462,1,12,0,443,0,0,0.13566482053414192,0,Normal Traffic
26258.862774667105,4951.314663266385,32,3.128455732064852,5.551064803560255,5.303412237053042,1.0,1,2,1,389,0,0,0.19375626390737336,0,Normal Traffic
4808.97338953291,85130.55640534508,119,0.74069181752755,11.90960866782039,0.05648939220642718,1.0,1,17,0,8080,0,0,0.14979390880264445,0,Normal Traffic
3725.8735652356418,23008.431102693157,21,7.2160144333705265,4.980808458515019,0.16193514232265602,1.0,1,15,0,8080,0,0,0.15641679515789828,0,Normal Traffic
3312.316286559886,207266.14201172537,168,0.3044678708409148,11.973678186747929,0.01598098104403614,1.0,0,16,0,8443,0,0,0.03184400813196275,0,Normal Traffic
8194.182630195884,19836.73630669425,29,2.355581286561107,13.109786330443175,0.4130811895417804,1.0,0,14,0,53,0,0,0.014891643843933045,0,Normal Traffic
607.1943597065147,509.9450410757493,5,3.130117194990595,1.9613218694166863,1.0,0.22109627627744333,1,18,0,9050,1,0,0.6245455633123753,1,Botnet-like Behaviour
10167.666153563578,26228.392022505446,44,0.9447905322442357,7.070471986069241,0.38765876859088977,0.95653810156281,1,18,0,53,0,0,0.10860089302975845,0,Normal Traffic
4314.325291562156,206506.41920051834,321,2.444134177423878,9.251819736178765,0.020891966982260892,0.9739851870393057,0,16,0,88,0,0,0.10026732766419563,0,Normal Traffic
25620032.22011547,0.0,13784,0.45258567855994736,2387.8697374624276,100.0,0.21406178152971944,1,2,1,53,1,0,0.9451408123033049,1,Denial-of-Service-like Traffic
6050.02153801735,95071.15171552381,91,2.1102808410891387,12.923814891780532,0.06363677549758204,0.9557318932582891,1,17,0,88,0,0,0.24751346252606582,0,Normal Traffic
7639.930675650422,71518.20443502135,103,0.8768177313092024,14.610585628708314,0.10682497884285902,0.945869376303478,0,16,0,8443,0,0,0.15842789994138226,0,Normal Traffic
50212.321046753765,9365.583757918264,53,7.240453468406472,10.439883253368606,5.361365862998241,1.0,1,9,0,80,0,0,0.1487071765514032,0,Normal Traffic
940.9208271293419,30402.228632743758,27,0.6197240736800574,12.450202860032915,0.030949074112150875,0.9933510759234857,1,11,0,80,0,0,0.13921961079302397,0,Normal Traffic
761.9284393054884,199944.47447907776,146,2.1113681790113845,9.767696270856419,0.003810700152082556,0.9676368815008028,1,4,1,8080,0,0,0.09349256481933316,0,Normal Traffic
10554.311145350308,33855.26027643704,51,4.3294137397469505,10.777630929942335,0.3117480432633393,0.9738573032275953,0,6,1,443,0,0,0.2448551284193999,0,Normal Traffic
9097.785683961078,403752.41169828206,437,2.7964710279721317,5.795525956571355,0.022533080720666288,0.9774631558920075,1,13,0,443,1,0,0.22055174319298385,0,Normal Traffic
2414.2097597764987,21230.860292843437,27,0.4760060841572175,1.9889619133511385,0.11371229081048062,1.0,0,11,0,8080,0,0,0.2455946542271516,0,Normal Traffic
30022.41115268541,110602.53696701716,126,0.5662225601424155,16.76799566212913,0.2714441456405146,1.0,0,10,0,8080,0,0,0.2253021839604031,0,Normal Traffic
20620.80826084394,9625.544358264022,43,0.11705309819488711,13.468409067152269,2.142300476039043,0.9642258383806113,1,13,0,8443,0,0,0.006146729114700378,0,Normal Traffic
638.5802165663584,24792.789498071634,43,6.49387827170676,17.381931871535677,0.025756690936936597,0.9605432863013404,0,12,0,88,0,0,0.13256188159156068,0,Normal Traffic
14012.138653365362,124340.78433516441,114,1.5061356736536369,9.922634756475478,0.11269141278371875,0.9802184896115126,1,12,0,8443,0,0,0.017329065342829214,0,Normal Traffic
83.51992493984355,0.0,1,0.049472879694630004,1010.3864608656673,10.0,0.3974244996895351,1,3,1,8861,1,0,0.9408519241619453,1,Port Scanning
202391.52052641558,43922.84427130975,285,0.4611312174302833,13.515334530757913,4.607887396277227,1.0,1,18,0,8080,0,0,0.1134616409517279,0,Normal Traffic
22671.673752033676,19147.927106931475,44,1.8569347608449485,14.161379658145668,1.184027577785515,0.9670195850449212,1,16,0,53,0,0,0.20455950704798248,0,Normal Traffic
85.32263724763465,0.0,1,0.02708963043731212,1027.439233379057,10.0,0.4248549255087595,1,4,1,28281,1,0,0.8500063270902927,1,Port Scanning
13343.329332821513,56570.96943779287,77,1.6719601128278125,8.709361975245088,0.23586884696211963,0.9847107445170437,1,9,0,80,0,0,0.10591948275432411,0,Normal Traffic
22183.952542334708,119309.24049574282,155,2.888315163473524,8.429088115850876,0.1859365833707262,0.9930898458470966,1,12,0,8443,0,0,0.08653213501789697,0,Normal Traffic
46362117.29381339,0.0,6138,0.026566326622655814,584.2743214591123,100.0,0.11637573406390703,1,15,0,53,1,0,0.8206816321926965,1,Denial-of-Service-like Traffic
2776.0601797471304,53244.29829140308,50,0.12428206757640857,15.399554584883566,0.05213816819509776,0.9373321945336949,0,14,0,8080,0,0,0.14604865883364046,0,Normal Traffic
737337460.3551182,48006.40734501927,526669,1093.2897061368562,46.28564044102458,15359.146854208782,0.4697379822012405,1,23,1,443,1,0,0.9165863358561981,1,Data Exfiltration
6531.875988186959,154170.74654224928,162,5.101490056520971,12.422249586952356,0.04236780410476218,0.9707588627707695,0,11,0,80,0,0,0.21199376971947467,0,Normal Traffic
68950390.8436552,23313.246724355588,49250,639.4281104796611,32.19110869827384,2957.5627821766248,0.29923093790924543,1,23,1,443,1,0,0.9000937503810794,1,Data Exfiltration
20149621.54835583,0.0,16443,0.48398222344650094,837.0613078272073,100.0,0.21571339141018941,1,18,0,80,1,0,0.9581043019784065,1,Denial-of-Service-like Traffic
3897.283021810574,350074.79095624,266,7.074095340157681,1.0,0.01113271541536889,0.9473046924493858,1,11,0,53,0,0,0.19626796539087818,0,Normal Traffic
